'SV004619','NS038', 'HP030', 1, 2023, 'CTTT'
'SV006876','NS044', 'HP058', 2, 2024, 'VP'
'SV007522','NS044', 'HP058', 2, 2024, 'VP'
'SV002582','NS044', 'HP058', 2, 2024, 'VP'
'SV006178','NS044', 'HP058', 2, 2024, 'VP'
'SV002869','NS044', 'HP058', 2, 2024, 'VP'
'SV002274','NS044', 'HP058', 2, 2024, 'VP'
'SV002199','NS044', 'HP058', 2, 2024, 'VP'
'SV003017','NS044', 'HP058', 2, 2024, 'VP'
'SV000307','NS044', 'HP058', 2, 2024, 'VP'
'SV005258','NS044', 'HP058', 2, 2024, 'VP'
'SV005036','NS044', 'HP058', 2, 2024, 'VP'
'SV006946','NS044', 'HP058', 2, 2024, 'VP'
'SV005929','NS044', 'HP058', 2, 2024, 'VP'
'SV000684','NS045', 'HP070', 1, 2022, 'CLC'
'SV003087','NS045', 'HP070', 1, 2022, 'CLC'
'SV003256','NS045', 'HP070', 1, 2022, 'CLC'
'SV000619','NS045', 'HP070', 1, 2022, 'CLC'
'SV000440','NS045', 'HP070', 1, 2022, 'CLC'
'SV005147','NS045', 'HP070', 1, 2022, 'CLC'
'SV005000','NS045', 'HP070', 1, 2022, 'CLC'
'SV003127','NS045', 'HP070', 1, 2022, 'CLC'
'SV003628','NS045', 'HP070', 1, 2022, 'CLC'
'SV001353','NS045', 'HP070', 1, 2022, 'CLC'
'SV003974','NS045', 'HP070', 1, 2022, 'CLC'
'SV001429','NS045', 'HP070', 1, 2022, 'CLC'
'SV006828','NS045', 'HP070', 1, 2022, 'CLC'
'SV007950','NS045', 'HP070', 1, 2022, 'CLC'
'SV006795','NS045', 'HP070', 1, 2022, 'CLC'
'SV000962','NS045', 'HP070', 1, 2022, 'CLC'
'SV002558','NS045', 'HP070', 1, 2022, 'CLC'
'SV003540','NS045', 'HP070', 1, 2022, 'CLC'
'SV002934','NS045', 'HP070', 1, 2022, 'CLC'
'SV007794','NS045', 'HP070', 1, 2022, 'CLC'
'SV001838','NS045', 'HP070', 1, 2022, 'CLC'
'SV002762','NS045', 'HP070', 1, 2022, 'CLC'
'SV006014','NS045', 'HP070', 1, 2022, 'CLC'
'SV007336','NS045', 'HP070', 1, 2022, 'CLC'
'SV002490','NS045', 'HP070', 1, 2022, 'CLC'
'SV004029','NS045', 'HP070', 1, 2022, 'CLC'
'SV007038','NS045', 'HP070', 1, 2022, 'CLC'
'SV007291','NS045', 'HP070', 1, 2022, 'CLC'
'SV001097','NS045', 'HP070', 1, 2022, 'CLC'
'SV007810','NS045', 'HP070', 1, 2022, 'CLC'
'SV001999','NS046', 'HP068', 3, 2020, 'CTTT'
'SV006378','NS046', 'HP068', 3, 2020, 'CTTT'
'SV006457','NS046', 'HP068', 3, 2020, 'CTTT'
'SV007502','NS046', 'HP068', 3, 2020, 'CTTT'
'SV003953','NS046', 'HP068', 3, 2020, 'CTTT'
'SV004479','NS046', 'HP068', 3, 2020, 'CTTT'
'SV002916','NS046', 'HP068', 3, 2020, 'CTTT'
'SV006813','NS046', 'HP068', 3, 2020, 'CTTT'
'SV007224','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005727','NS046', 'HP068', 3, 2020, 'CTTT'
'SV002264','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005505','NS046', 'HP068', 3, 2020, 'CTTT'
'SV001727','NS046', 'HP068', 3, 2020, 'CTTT'
'SV002512','NS046', 'HP068', 3, 2020, 'CTTT'
'SV002339','NS046', 'HP068', 3, 2020, 'CTTT'
'SV001729','NS046', 'HP068', 3, 2020, 'CTTT'
'SV000658','NS046', 'HP068', 3, 2020, 'CTTT'
'SV001345','NS046', 'HP068', 3, 2020, 'CTTT'
'SV007990','NS046', 'HP068', 3, 2020, 'CTTT'
'SV001049','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005450','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005223','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005239','NS046', 'HP068', 3, 2020, 'CTTT'
'SV004145','NS046', 'HP068', 3, 2020, 'CTTT'
'SV004460','NS046', 'HP068', 3, 2020, 'CTTT'
'SV007943','NS046', 'HP068', 3, 2020, 'CTTT'
'SV001922','NS046', 'HP068', 3, 2020, 'CTTT'
'SV004340','NS046', 'HP068', 3, 2020, 'CTTT'
'SV003701','NS046', 'HP068', 3, 2020, 'CTTT'
'SV002652','NS046', 'HP068', 3, 2020, 'CTTT'
'SV005856','NS047', 'HP007', 1, 2021, 'CLC'
'SV003869','NS047', 'HP007', 1, 2021, 'CLC'
'SV001928','NS047', 'HP007', 1, 2021, 'CLC'
'SV001288','NS047', 'HP007', 1, 2021, 'CLC'
'SV007901','NS047', 'HP007', 1, 2021, 'CLC'
'SV007554','NS047', 'HP007', 1, 2021, 'CLC'
'SV003607','NS047', 'HP007', 1, 2021, 'CLC'
'SV000737','NS047', 'HP007', 1, 2021, 'CLC'
'SV006356','NS047', 'HP007', 1, 2021, 'CLC'
'SV007515','NS047', 'HP007', 1, 2021, 'CLC'
'SV002756','NS047', 'HP007', 1, 2021, 'CLC'
'SV004686','NS047', 'HP007', 1, 2021, 'CLC'
'SV004701','NS047', 'HP007', 1, 2021, 'CLC'
'SV002175','NS047', 'HP007', 1, 2021, 'CLC'
'SV006086','NS047', 'HP007', 1, 2021, 'CLC'
'SV001243','NS047', 'HP007', 1, 2021, 'CLC'
'SV002263','NS047', 'HP007', 1, 2021, 'CLC'
'SV006161','NS047', 'HP007', 1, 2021, 'CLC'
'SV004311','NS047', 'HP007', 1, 2021, 'CLC'
'SV001364','NS047', 'HP007', 1, 2021, 'CLC'
'SV007552','NS047', 'HP007', 1, 2021, 'CLC'
'SV005671','NS047', 'HP007', 1, 2021, 'CLC'
'SV007068','NS047', 'HP007', 1, 2021, 'CLC'
'SV004863','NS047', 'HP007', 1, 2021, 'CLC'
'SV007519','NS047', 'HP007', 1, 2021, 'CLC'
'SV000395','NS047', 'HP007', 1, 2021, 'CLC'
'SV003724','NS047', 'HP007', 1, 2021, 'CLC'
'SV007183','NS047', 'HP007', 1, 2021, 'CLC'
'SV003179','NS047', 'HP007', 1, 2021, 'CLC'
'SV002777','NS047', 'HP007', 1, 2021, 'CLC'
'SV005965','NS038', 'HP025', 1, 2024, 'CQ'
'SV002009','NS038', 'HP025', 1, 2024, 'CQ'
'SV000937','NS038', 'HP025', 1, 2024, 'CQ'
'SV001956','NS038', 'HP025', 1, 2024, 'CQ'
'SV001454','NS038', 'HP025', 1, 2024, 'CQ'
'SV002766','NS038', 'HP025', 1, 2024, 'CQ'
'SV002666','NS038', 'HP025', 1, 2024, 'CQ'
'SV005096','NS038', 'HP025', 1, 2024, 'CQ'
'SV006271','NS038', 'HP025', 1, 2024, 'CQ'
'SV002827','NS038', 'HP025', 1, 2024, 'CQ'
'SV005862','NS038', 'HP025', 1, 2024, 'CQ'
'SV002484','NS038', 'HP025', 1, 2024, 'CQ'
'SV000961','NS038', 'HP025', 1, 2024, 'CQ'
'SV000555','NS038', 'HP025', 1, 2024, 'CQ'
'SV003979','NS038', 'HP025', 1, 2024, 'CQ'
'SV000870','NS038', 'HP025', 1, 2024, 'CQ'
'SV005931','NS038', 'HP025', 1, 2024, 'CQ'
'SV006400','NS038', 'HP025', 1, 2024, 'CQ'
'SV004595','NS038', 'HP025', 1, 2024, 'CQ'
'SV005874','NS038', 'HP025', 1, 2024, 'CQ'
'SV003702','NS038', 'HP025', 1, 2024, 'CQ'
'SV007332','NS038', 'HP025', 1, 2024, 'CQ'
'SV003927','NS038', 'HP025', 1, 2024, 'CQ'
'SV002408','NS038', 'HP025', 1, 2024, 'CQ'
'SV005038','NS038', 'HP025', 1, 2024, 'CQ'
'SV006656','NS038', 'HP025', 1, 2024, 'CQ'
'SV000129','NS038', 'HP025', 1, 2024, 'CQ'
'SV000960','NS038', 'HP025', 1, 2024, 'CQ'
'SV001798','NS038', 'HP025', 1, 2024, 'CQ'
'SV002774','NS038', 'HP025', 1, 2024, 'CQ'
'SV006641','NS039', 'HP013', 1, 2025, 'VP'
'SV004256','NS039', 'HP013', 1, 2025, 'VP'
'SV000316','NS039', 'HP013', 1, 2025, 'VP'
'SV003546','NS039', 'HP013', 1, 2025, 'VP'
'SV005812','NS039', 'HP013', 1, 2025, 'VP'
'SV007633','NS039', 'HP013', 1, 2025, 'VP'
'SV005596','NS039', 'HP013', 1, 2025, 'VP'
'SV000244','NS039', 'HP013', 1, 2025, 'VP'
'SV005187','NS039', 'HP013', 1, 2025, 'VP'
'SV000936','NS039', 'HP013', 1, 2025, 'VP'
'SV007274','NS039', 'HP013', 1, 2025, 'VP'
'SV005735','NS039', 'HP013', 1, 2025, 'VP'
'SV001964','NS039', 'HP013', 1, 2025, 'VP'
'SV005481','NS039', 'HP013', 1, 2025, 'VP'
'SV006560','NS039', 'HP013', 1, 2025, 'VP'
'SV001230','NS039', 'HP013', 1, 2025, 'VP'
'SV005095','NS039', 'HP013', 1, 2025, 'VP'
'SV007938','NS039', 'HP013', 1, 2025, 'VP'
'SV004470','NS039', 'HP013', 1, 2025, 'VP'
'SV005839','NS039', 'HP013', 1, 2025, 'VP'
'SV002403','NS039', 'HP013', 1, 2025, 'VP'
'SV006277','NS039', 'HP013', 1, 2025, 'VP'
'SV007654','NS039', 'HP013', 1, 2025, 'VP'
'SV003772','NS039', 'HP013', 1, 2025, 'VP'
'SV006421','NS039', 'HP013', 1, 2025, 'VP'
'SV000268','NS039', 'HP013', 1, 2025, 'VP'
'SV007940','NS039', 'HP013', 1, 2025, 'VP'
'SV004361','NS039', 'HP013', 1, 2025, 'VP'
'SV001897','NS039', 'HP013', 1, 2025, 'VP'
'SV005827','NS039', 'HP013', 1, 2025, 'VP'
'SV001556','NS040', 'HP044', 1, 2023, 'CLC'
'SV000171','NS040', 'HP044', 1, 2023, 'CLC'
'SV001502','NS040', 'HP044', 1, 2023, 'CLC'
'SV007923','NS040', 'HP044', 1, 2023, 'CLC'
'SV005299','NS040', 'HP044', 1, 2023, 'CLC'
'SV002008','NS040', 'HP044', 1, 2023, 'CLC'
'SV002595','NS040', 'HP044', 1, 2023, 'CLC'
'SV006861','NS040', 'HP044', 1, 2023, 'CLC'
'SV006165','NS040', 'HP044', 1, 2023, 'CLC'
'SV003488','NS040', 'HP044', 1, 2023, 'CLC'
'SV004434','NS040', 'HP044', 1, 2023, 'CLC'
'SV003259','NS040', 'HP044', 1, 2023, 'CLC'
'SV007256','NS040', 'HP044', 1, 2023, 'CLC'
'SV004705','NS040', 'HP044', 1, 2023, 'CLC'
'SV004893','NS040', 'HP044', 1, 2023, 'CLC'
'SV002998','NS040', 'HP044', 1, 2023, 'CLC'
'SV003379','NS040', 'HP044', 1, 2023, 'CLC'
'SV004675','NS040', 'HP044', 1, 2023, 'CLC'
'SV002211','NS040', 'HP044', 1, 2023, 'CLC'
'SV001940','NS040', 'HP044', 1, 2023, 'CLC'
'SV005941','NS040', 'HP044', 1, 2023, 'CLC'
'SV007301','NS040', 'HP044', 1, 2023, 'CLC'
'SV002562','NS040', 'HP044', 1, 2023, 'CLC'
'SV003826','NS040', 'HP044', 1, 2023, 'CLC'
'SV003250','NS040', 'HP044', 1, 2023, 'CLC'
'SV005499','NS040', 'HP044', 1, 2023, 'CLC'
'SV007640','NS040', 'HP044', 1, 2023, 'CLC'
'SV003345','NS040', 'HP044', 1, 2023, 'CLC'
'SV001247','NS040', 'HP044', 1, 2023, 'CLC'
'SV005852','NS040', 'HP044', 1, 2023, 'CLC'
'SV003836','NS041', 'HP032', 3, 2021, 'CQ'
'SV000825','NS041', 'HP032', 3, 2021, 'CQ'
'SV005113','NS041', 'HP032', 3, 2021, 'CQ'
'SV006698','NS041', 'HP032', 3, 2021, 'CQ'
'SV005542','NS041', 'HP032', 3, 2021, 'CQ'
'SV007035','NS041', 'HP032', 3, 2021, 'CQ'
'SV004293','NS041', 'HP032', 3, 2021, 'CQ'
'SV007159','NS041', 'HP032', 3, 2021, 'CQ'
'SV002859','NS041', 'HP032', 3, 2021, 'CQ'
'SV001143','NS041', 'HP032', 3, 2021, 'CQ'
'SV006359','NS041', 'HP032', 3, 2021, 'CQ'
'SV005952','NS041', 'HP032', 3, 2021, 'CQ'
'SV003395','NS041', 'HP032', 3, 2021, 'CQ'
'SV004540','NS041', 'HP032', 3, 2021, 'CQ'
'SV002750','NS041', 'HP032', 3, 2021, 'CQ'
'SV002920','NS041', 'HP032', 3, 2021, 'CQ'
'SV004772','NS041', 'HP032', 3, 2021, 'CQ'
'SV007803','NS041', 'HP032', 3, 2021, 'CQ'
'SV003953','NS041', 'HP032', 3, 2021, 'CQ'
'SV003945','NS041', 'HP032', 3, 2021, 'CQ'
'SV004908','NS041', 'HP032', 3, 2021, 'CQ'
'SV002053','NS041', 'HP032', 3, 2021, 'CQ'
'SV001023','NS041', 'HP032', 3, 2021, 'CQ'
'SV004554','NS041', 'HP032', 3, 2021, 'CQ'
'SV005004','NS041', 'HP032', 3, 2021, 'CQ'
'SV006622','NS041', 'HP032', 3, 2021, 'CQ'
'SV006817','NS041', 'HP032', 3, 2021, 'CQ'
'SV001012','NS041', 'HP032', 3, 2021, 'CQ'
'SV003792','NS041', 'HP032', 3, 2021, 'CQ'
'SV001653','NS041', 'HP032', 3, 2021, 'CQ'
'SV001062','NS042', 'HP062', 1, 2021, 'CQ'
'SV000554','NS042', 'HP062', 1, 2021, 'CQ'
'SV001365','NS042', 'HP062', 1, 2021, 'CQ'
'SV005211','NS042', 'HP062', 1, 2021, 'CQ'
'SV001884','NS042', 'HP062', 1, 2021, 'CQ'
'SV001092','NS042', 'HP062', 1, 2021, 'CQ'
'SV006392','NS042', 'HP062', 1, 2021, 'CQ'
'SV004588','NS042', 'HP062', 1, 2021, 'CQ'
'SV004630','NS042', 'HP062', 1, 2021, 'CQ'
'SV002374','NS042', 'HP062', 1, 2021, 'CQ'
'SV007301','NS042', 'HP062', 1, 2021, 'CQ'
'SV004317','NS042', 'HP062', 1, 2021, 'CQ'
'SV006734','NS042', 'HP062', 1, 2021, 'CQ'
'SV003988','NS042', 'HP062', 1, 2021, 'CQ'
'SV005261','NS042', 'HP062', 1, 2021, 'CQ'
'SV005781','NS042', 'HP062', 1, 2021, 'CQ'
'SV003023','NS042', 'HP062', 1, 2021, 'CQ'
'SV005101','NS042', 'HP062', 1, 2021, 'CQ'
'SV001932','NS042', 'HP062', 1, 2021, 'CQ'
'SV007565','NS042', 'HP062', 1, 2021, 'CQ'
'SV000692','NS042', 'HP062', 1, 2021, 'CQ'
'SV007377','NS042', 'HP062', 1, 2021, 'CQ'
'SV004464','NS042', 'HP062', 1, 2021, 'CQ'
'SV001236','NS042', 'HP062', 1, 2021, 'CQ'
'SV004601','NS042', 'HP062', 1, 2021, 'CQ'
'SV007165','NS042', 'HP062', 1, 2021, 'CQ'
'SV005774','NS042', 'HP062', 1, 2021, 'CQ'
'SV001106','NS042', 'HP062', 1, 2021, 'CQ'
'SV003668','NS042', 'HP062', 1, 2021, 'CQ'
'SV004669','NS042', 'HP062', 1, 2021, 'CQ'
'SV007620','NS043', 'HP018', 3, 2021, 'CLC'
'SV004424','NS043', 'HP018', 3, 2021, 'CLC'
'SV007099','NS043', 'HP018', 3, 2021, 'CLC'
'SV002193','NS043', 'HP018', 3, 2021, 'CLC'
'SV005907','NS043', 'HP018', 3, 2021, 'CLC'
'SV000082','NS043', 'HP018', 3, 2021, 'CLC'
'SV000933','NS043', 'HP018', 3, 2021, 'CLC'
'SV007807','NS043', 'HP018', 3, 2021, 'CLC'
'SV005148','NS043', 'HP018', 3, 2021, 'CLC'
'SV005816','NS043', 'HP018', 3, 2021, 'CLC'
'SV007143','NS043', 'HP018', 3, 2021, 'CLC'
'SV003249','NS043', 'HP018', 3, 2021, 'CLC'
'SV004033','NS043', 'HP018', 3, 2021, 'CLC'
'SV001065','NS043', 'HP018', 3, 2021, 'CLC'
'SV006578','NS043', 'HP018', 3, 2021, 'CLC'
'SV000125','NS043', 'HP018', 3, 2021, 'CLC'
'SV000649','NS043', 'HP018', 3, 2021, 'CLC'
'SV005697','NS043', 'HP018', 3, 2021, 'CLC'
'SV005804','NS043', 'HP018', 3, 2021, 'CLC'
'SV004322','NS043', 'HP018', 3, 2021, 'CLC'
'SV000521','NS043', 'HP018', 3, 2021, 'CLC'
'SV002044','NS043', 'HP018', 3, 2021, 'CLC'
'SV004108','NS043', 'HP018', 3, 2021, 'CLC'
'SV001468','NS043', 'HP018', 3, 2021, 'CLC'
'SV002115','NS043', 'HP018', 3, 2021, 'CLC'
'SV003122','NS043', 'HP018', 3, 2021, 'CLC'
'SV002807','NS043', 'HP018', 3, 2021, 'CLC'
'SV000296','NS043', 'HP018', 3, 2021, 'CLC'
'SV003903','NS043', 'HP018', 3, 2021, 'CLC'
'SV001774','NS043', 'HP018', 3, 2021, 'CLC'
'SV005378','NS044', 'HP024', 2, 2021, 'CTTT'
'SV001161','NS044', 'HP024', 2, 2021, 'CTTT'
'SV000284','NS044', 'HP024', 2, 2021, 'CTTT'
'SV001188','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004612','NS044', 'HP024', 2, 2021, 'CTTT'
'SV003810','NS044', 'HP024', 2, 2021, 'CTTT'
'SV001904','NS044', 'HP024', 2, 2021, 'CTTT'
'SV003520','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004979','NS044', 'HP024', 2, 2021, 'CTTT'
'SV000069','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004847','NS044', 'HP024', 2, 2021, 'CTTT'
'SV003466','NS044', 'HP024', 2, 2021, 'CTTT'
'SV007326','NS044', 'HP024', 2, 2021, 'CTTT'
'SV006933','NS044', 'HP024', 2, 2021, 'CTTT'
'SV000300','NS044', 'HP024', 2, 2021, 'CTTT'
'SV006101','NS044', 'HP024', 2, 2021, 'CTTT'
'SV000535','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004310','NS044', 'HP024', 2, 2021, 'CTTT'
'SV006032','NS044', 'HP024', 2, 2021, 'CTTT'
'SV005014','NS044', 'HP024', 2, 2021, 'CTTT'
'SV003698','NS044', 'HP024', 2, 2021, 'CTTT'
'SV007797','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004136','NS044', 'HP024', 2, 2021, 'CTTT'
'SV007451','NS044', 'HP024', 2, 2021, 'CTTT'
'SV002870','NS044', 'HP024', 2, 2021, 'CTTT'
'SV003649','NS044', 'HP024', 2, 2021, 'CTTT'
'SV006974','NS044', 'HP024', 2, 2021, 'CTTT'
'SV001924','NS044', 'HP024', 2, 2021, 'CTTT'
'SV004829','NS044', 'HP024', 2, 2021, 'CTTT'
'SV001921','NS044', 'HP024', 2, 2021, 'CTTT'
'SV006970','NS045', 'HP052', 2, 2022, 'CQ'
'SV002438','NS045', 'HP052', 2, 2022, 'CQ'
'SV002942','NS045', 'HP052', 2, 2022, 'CQ'
'SV007252','NS045', 'HP052', 2, 2022, 'CQ'
'SV001862','NS045', 'HP052', 2, 2022, 'CQ'
'SV002670','NS045', 'HP052', 2, 2022, 'CQ'
'SV001307','NS045', 'HP052', 2, 2022, 'CQ'
'SV000231','NS045', 'HP052', 2, 2022, 'CQ'
'SV003478','NS045', 'HP052', 2, 2022, 'CQ'
'SV000038','NS045', 'HP052', 2, 2022, 'CQ'
'SV000505','NS045', 'HP052', 2, 2022, 'CQ'
'SV005059','NS045', 'HP052', 2, 2022, 'CQ'
'SV007422','NS045', 'HP052', 2, 2022, 'CQ'
'SV005964','NS045', 'HP052', 2, 2022, 'CQ'
'SV006410','NS045', 'HP052', 2, 2022, 'CQ'
'SV002035','NS045', 'HP052', 2, 2022, 'CQ'
'SV000152','NS045', 'HP052', 2, 2022, 'CQ'
'SV007771','NS045', 'HP052', 2, 2022, 'CQ'
'SV004930','NS045', 'HP052', 2, 2022, 'CQ'
'SV003535','NS045', 'HP052', 2, 2022, 'CQ'
'SV004735','NS045', 'HP052', 2, 2022, 'CQ'
'SV000889','NS045', 'HP052', 2, 2022, 'CQ'
'SV002497','NS045', 'HP052', 2, 2022, 'CQ'
'SV004074','NS045', 'HP052', 2, 2022, 'CQ'
'SV003645','NS045', 'HP052', 2, 2022, 'CQ'
'SV005685','NS045', 'HP052', 2, 2022, 'CQ'
'SV001720','NS045', 'HP052', 2, 2022, 'CQ'
'SV004370','NS045', 'HP052', 2, 2022, 'CQ'
'SV004625','NS045', 'HP052', 2, 2022, 'CQ'
'SV001440','NS046', 'HP021', 1, 2024, 'CTTT'
'SV005782','NS046', 'HP021', 1, 2024, 'CTTT'
'SV002479','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004460','NS046', 'HP021', 1, 2024, 'CTTT'
'SV003963','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001635','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001141','NS046', 'HP021', 1, 2024, 'CTTT'
'SV003375','NS046', 'HP021', 1, 2024, 'CTTT'
'SV002322','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004891','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001140','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001673','NS046', 'HP021', 1, 2024, 'CTTT'
'SV006388','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004856','NS046', 'HP021', 1, 2024, 'CTTT'
'SV006061','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001949','NS046', 'HP021', 1, 2024, 'CTTT'
'SV002410','NS046', 'HP021', 1, 2024, 'CTTT'
'SV005908','NS046', 'HP021', 1, 2024, 'CTTT'
'SV005389','NS046', 'HP021', 1, 2024, 'CTTT'
'SV007670','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004117','NS046', 'HP021', 1, 2024, 'CTTT'
'SV003039','NS046', 'HP021', 1, 2024, 'CTTT'
'SV000518','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001252','NS046', 'HP021', 1, 2024, 'CTTT'
'SV000554','NS046', 'HP021', 1, 2024, 'CTTT'
'SV003696','NS046', 'HP021', 1, 2024, 'CTTT'
'SV000953','NS046', 'HP021', 1, 2024, 'CTTT'
'SV001759','NS046', 'HP021', 1, 2024, 'CTTT'
'SV006782','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004989','NS046', 'HP021', 1, 2024, 'CTTT'
'SV004227','NS047', 'HP054', 2, 2023, 'CQ'
'SV002979','NS047', 'HP054', 2, 2023, 'CQ'
'SV005977','NS047', 'HP054', 2, 2023, 'CQ'
'SV005015','NS047', 'HP054', 2, 2023, 'CQ'
'SV001783','NS047', 'HP054', 2, 2023, 'CQ'
'SV002375','NS047', 'HP054', 2, 2023, 'CQ'
'SV003498','NS047', 'HP054', 2, 2023, 'CQ'
'SV001577','NS047', 'HP054', 2, 2023, 'CQ'
'SV007920','NS047', 'HP054', 2, 2023, 'CQ'
'SV003688','NS047', 'HP054', 2, 2023, 'CQ'
'SV001266','NS047', 'HP054', 2, 2023, 'CQ'
'SV002901','NS047', 'HP054', 2, 2023, 'CQ'
'SV002540','NS047', 'HP054', 2, 2023, 'CQ'
'SV001476','NS047', 'HP054', 2, 2023, 'CQ'
'SV003456','NS047', 'HP054', 2, 2023, 'CQ'
'SV005865','NS047', 'HP054', 2, 2023, 'CQ'
'SV000478','NS047', 'HP054', 2, 2023, 'CQ'
'SV007959','NS047', 'HP054', 2, 2023, 'CQ'
'SV000859','NS047', 'HP054', 2, 2023, 'CQ'
'SV007941','NS047', 'HP054', 2, 2023, 'CQ'
'SV001252','NS047', 'HP054', 2, 2023, 'CQ'
'SV001251','NS047', 'HP054', 2, 2023, 'CQ'
'SV006729','NS047', 'HP054', 2, 2023, 'CQ'
'SV004213','NS047', 'HP054', 2, 2023, 'CQ'
'SV005666','NS047', 'HP054', 2, 2023, 'CQ'
'SV001147','NS047', 'HP054', 2, 2023, 'CQ'
'SV002914','NS047', 'HP054', 2, 2023, 'CQ'
'SV000607','NS047', 'HP054', 2, 2023, 'CQ'
'SV001097','NS047', 'HP054', 2, 2023, 'CQ'
'SV003077','NS047', 'HP054', 2, 2023, 'CQ'
'SV004828','NS038', 'HP049', 3, 2020, 'CQ'
'SV006870','NS038', 'HP049', 3, 2020, 'CQ'
'SV001491','NS038', 'HP049', 3, 2020, 'CQ'
'SV002318','NS038', 'HP049', 3, 2020, 'CQ'
'SV001597','NS038', 'HP049', 3, 2020, 'CQ'
'SV007437','NS038', 'HP049', 3, 2020, 'CQ'
'SV004370','NS038', 'HP049', 3, 2020, 'CQ'
'SV004049','NS038', 'HP049', 3, 2020, 'CQ'
'SV003248','NS038', 'HP049', 3, 2020, 'CQ'
'SV006541','NS038', 'HP049', 3, 2020, 'CQ'
'SV005702','NS038', 'HP049', 3, 2020, 'CQ'
'SV007357','NS038', 'HP049', 3, 2020, 'CQ'
'SV002960','NS038', 'HP049', 3, 2020, 'CQ'
'SV004110','NS038', 'HP049', 3, 2020, 'CQ'
'SV001062','NS038', 'HP049', 3, 2020, 'CQ'
'SV000365','NS038', 'HP049', 3, 2020, 'CQ'
'SV003129','NS038', 'HP049', 3, 2020, 'CQ'
'SV003037','NS038', 'HP049', 3, 2020, 'CQ'
'SV007369','NS038', 'HP049', 3, 2020, 'CQ'
'SV004673','NS038', 'HP049', 3, 2020, 'CQ'
'SV004292','NS038', 'HP049', 3, 2020, 'CQ'
'SV002214','NS038', 'HP049', 3, 2020, 'CQ'
'SV000771','NS038', 'HP049', 3, 2020, 'CQ'
'SV005734','NS038', 'HP049', 3, 2020, 'CQ'
'SV002341','NS038', 'HP049', 3, 2020, 'CQ'
'SV006864','NS038', 'HP049', 3, 2020, 'CQ'
'SV004428','NS038', 'HP049', 3, 2020, 'CQ'
'SV001493','NS038', 'HP049', 3, 2020, 'CQ'
'SV004145','NS038', 'HP049', 3, 2020, 'CQ'
'SV000780','NS038', 'HP049', 3, 2020, 'CQ'
'SV006691','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005520','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005821','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005131','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006314','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006966','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000429','NS039', 'HP001', 3, 2022, 'CTTT'
'SV002155','NS039', 'HP001', 3, 2022, 'CTTT'
'SV002570','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000748','NS039', 'HP001', 3, 2022, 'CTTT'
'SV001971','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000643','NS039', 'HP001', 3, 2022, 'CTTT'
'SV001093','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000415','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006018','NS039', 'HP001', 3, 2022, 'CTTT'
'SV003535','NS039', 'HP001', 3, 2022, 'CTTT'
'SV004464','NS039', 'HP001', 3, 2022, 'CTTT'
'SV003485','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005068','NS039', 'HP001', 3, 2022, 'CTTT'
'SV007309','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005275','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000317','NS039', 'HP001', 3, 2022, 'CTTT'
'SV000103','NS039', 'HP001', 3, 2022, 'CTTT'
'SV005997','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006893','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006087','NS039', 'HP001', 3, 2022, 'CTTT'
'SV002086','NS039', 'HP001', 3, 2022, 'CTTT'
'SV001157','NS039', 'HP001', 3, 2022, 'CTTT'
'SV003940','NS039', 'HP001', 3, 2022, 'CTTT'
'SV007326','NS039', 'HP001', 3, 2022, 'CTTT'
'SV006307','NS040', 'HP011', 3, 2023, 'CQ'
